"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado"
"5353","Monday",165,2014-04-21 16:45:44,2014-04-21 16:48:29,497,"E 17 St & Broadway",40.73704984,-73.99009296,444,"Broadway & W 24 St",40.7423543,-73.98915076,15359,"Subscriber","1971",1,"0.989","10003","9","28","-9999","25","0","64.9","6.9","10","-999","-9999","0","0","0","0","0"
"5354","Tuesday",368,2014-04-15 12:28:10,2014-04-15 12:34:18,499,"Broadway & W 60 St",40.76915505,-73.98191841,479,"9 Ave & W 45 St",40.76019252,-73.9912551,15251,"Subscriber","1986",1,"1.041","10463","-16","55.9","0.04","90","0","59","10.4","3","-999","-9999","0","1","0","0","0"
"5356","Friday",362,2014-04-25 12:18:09,2014-04-25 12:24:11,503,"E 20 St & Park Ave",40.73827428,-73.98751968,379,"W 31 St & 7 Ave",40.749156,-73.9916,18969,"Subscriber","1981",1,"1.268","10003","-10","19","-9999","21","0","59","3.5","10","-999","-9999","0","0","0","0","0"
"5358","Wednesday",179,2014-04-02 16:15:20,2014-04-02 16:18:19,503,"E 20 St & Park Ave",40.73827428,-73.98751968,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,17406,"Subscriber","1976",1,"0.644","10003","-20","39.9","-9999","68","0","50","3.5","10","-999","-9999","0","0","0","0","0"
"5360","Friday",286,2014-04-04 16:23:57,2014-04-04 16:28:43,503,"E 20 St & Park Ave",40.73827428,-73.98751968,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,17272,"Subscriber","1980",1,"0.719","10003","-28","35.1","-9999","76","0","42.1","12.7","10","35.2","-9999","0","0","0","0","0"
"5361","Monday",352,2014-04-14 12:18:15,2014-04-14 12:24:07,504,"1 Ave & E 15 St",40.73221853,-73.98165557,335,"Washington Pl & Broadway",40.72903917,-73.99404649,17695,"Subscriber","1993",1,"1.085","10009","22","55","-9999","52","0","73.9","-9999","10","-999","-9999","0","0","0","0","0"
"5363","Wednesday",215,2014-04-09 14:28:36,2014-04-09 14:32:11,509,"9 Ave & W 22 St",40.7454973,-74.00197139,442,"W 27 St & 7 Ave",40.746647,-73.993915,19926,"Subscriber","1975",1,"0.858","10011","15","26.1","-9999","28","0","59","10.4","10","-999","-9999","0","0","0","0","0"
"5364","Friday",164,2014-04-04 13:30:32,2014-04-04 13:33:16,516,"E 47 St & 1 Ave",40.75206862,-73.96784384,359,"E 47 St & Park Ave",40.75510267,-73.97498696,14551,"Subscriber","1983",1,"0.444","10017","0","33.1","-9999","68","0","43","11.5","10","36.8","-9999","0","0","0","0","0"
"5366","Monday",1263,2014-04-21 09:17:44,2014-04-21 09:38:47,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,386,"Centre St & Worth St",40.71494807,-74.00234482,20095,"Subscriber","1957",1,"5.212","10017","32779","30.9","-9999","50","0","48.9","4.6","10","-999","-9999","0","0","0","0","0"
"5367","Thursday",191,2014-04-17 14:44:30,2014-04-17 14:47:41,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,16642,"Subscriber","1987",1,"0.52","10017","0","25","-9999","44","0","46","8.1","10","41.9","-9999","0","0","0","0","0"
"5368","Friday",481,2014-04-25 15:14:10,2014-04-25 15:22:11,520,"W 52 St & 5 Ave",40.75992262,-73.97648516,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,20076,"Subscriber","1956",1,"1.31","10019","32795","21","-9999","22","0","60.1","-9999","10","-999","-9999","0","0","0","0","0"
"5369","Thursday",450,2014-04-10 14:03:30,2014-04-10 14:11:00,521,"8 Ave & W 31 St",40.75044999,-73.99481051,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,17617,"Subscriber","1959",1,"0.972","10001","48","21","-9999","25","0","57","10.4","10","-999","-9999","0","0","0","0","0"
"5370","Friday",369,2014-04-25 09:27:45,2014-04-25 09:33:54,521,"8 Ave & W 31 St",40.75044999,-73.99481051,212,"W 16 St & The High Line",40.74334935,-74.00681753,18664,"Subscriber","1972",1,"1.38","10001","-5","19.9","-9999","28","0","52","5.8","10","-999","-9999","0","0","0","0","0"
"5373","Wednesday",194,2014-04-23 14:33:20,2014-04-23 14:36:34,521,"8 Ave & W 31 St",40.75044999,-73.99481051,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,15321,"Subscriber","1989",1,"1.034","10001","18","34","-9999","44","0","55.9","6.9","10","-999","-9999","0","0","0","0","0"
"5374","Monday",476,2014-04-14 15:45:06,2014-04-14 15:53:02,521,"8 Ave & W 31 St",40.75044999,-73.99481051,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,19594,"Subscriber","1987",1,"1.224","10001","-32780","51.1","-9999","45","0","73.9","9.2","10","-999","-9999","0","0","0","0","0"
"5375","Wednesday",308,2014-04-16 13:48:42,2014-04-16 13:53:50,521,"8 Ave & W 31 St",40.75044999,-73.99481051,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,15305,"Subscriber","1987",1,"0.704","10001","11","17.1","-9999","35","0","43","4.6","10","40.3","-9999","0","0","0","0","0"
"5376","Tuesday",264,2014-04-29 14:02:05,2014-04-29 14:06:29,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,20283,"Subscriber","1964",1,"1.054","10018","2","35.1","-9999","57","0","50","9.2","10","-999","-9999","0","0","0","0","0"
"5377","Tuesday",405,2014-04-29 09:12:00,2014-04-29 09:18:45,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,474,"5 Ave & E 29 St",40.7451677,-73.98683077,20750,"Subscriber","1969",1,"0.849","10018","2","36","-9999","63","0","48","8.1","10","-999","-9999","0","0","0","0","0"
"5378","Thursday",490,2014-04-10 15:59:41,2014-04-10 16:07:51,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,17254,"Subscriber","1978",1,"1.464","10016","0","21.9","-9999","27","0","55.9","10.4","10","-999","-9999","0","0","0","0","0"
"5380","Thursday",468,2014-04-10 13:40:27,2014-04-10 13:48:15,528,"2 Ave & E 31 St",40.74290902,-73.97706058,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,20737,"Subscriber","1992",1,"1.488","10016","38","21.9","-9999","26","0","57","9.2","10","-999","-9999","0","0","0","0","0"
"5382","Thursday",275,2014-04-24 16:58:07,2014-04-24 17:02:42,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,16810,"Subscriber","1975",1,"0.96","10036","-32795","9","-9999","13","0","60.1","11.5","10","-999","-9999","0","0","0","0","0"
"5383","Monday",490,2014-04-21 09:00:36,2014-04-21 09:08:46,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,17695,"Subscriber","1972",1,"1.147","10036","-32795","30.9","-9999","50","0","48.9","4.6","10","-999","-9999","0","0","0","0","0"
"5384","Friday",260,2014-04-04 13:26:51,2014-04-04 13:31:11,531,"Forsyth St & Broome St",40.71893904,-73.99266288,229,"Great Jones St",40.72743423,-73.99379025,19578,"Subscriber","1980",1,"0.739","10002","5","33.1","-9999","68","0","43","11.5","10","36.8","-9999","0","0","0","0","0"
"5385","Friday",264,2014-04-25 14:46:24,2014-04-25 14:50:48,533,"Broadway & W 39 St",40.75299641,-73.98721619,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,21415,"Subscriber","1968",1,"0.634","10018","0","19.9","-9999","21","0","60.1","6.9","10","-999","-9999","0","0","0","0","0"
"5386","Wednesday",218,2014-04-02 10:39:43,2014-04-02 10:43:21,536,"1 Ave & E 30 St",40.74144387,-73.97536082,472,"E 32 St & Park Ave",40.7457121,-73.98194829,21323,"Subscriber","1981",1,"0.766","10016","3","36","-9999","68","0","46","0","10","-999","-9999","0","0","0","0","0"
"5387","Wednesday",209,2014-04-02 16:51:12,2014-04-02 16:54:41,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,474,"5 Ave & E 29 St",40.7451677,-73.98683077,20106,"Subscriber","1987",1,"0.656","10010","2","39.9","-9999","68","0","50","3.5","10","-999","-9999","0","0","0","0","0"
"5388","Friday",165,2014-04-25 16:41:26,2014-04-25 16:44:11,538,"W 49 St & 5 Ave",40.75795248,-73.97787642,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,15394,"Subscriber","1963",1,"1.096","10019","0","21.9","-9999","27","0","55.9","3.5","10","-999","-9999","0","0","0","0","0"
"5390","Monday",229,2014-04-14 15:05:16,2014-04-14 15:09:05,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,498,"Broadway & W 32 St",40.74854862,-73.98808416,14759,"Subscriber","1990",1,"0.855","10016","-32810","51.1","-9999","45","0","73.9","9.2","10","-999","-9999","0","0","0","0","0"
"5391","Wednesday",263,2014-04-02 16:29:56,2014-04-02 16:34:19,2012,"E 27 St & 1 Ave",40.739445,-73.976806,472,"E 32 St & Park Ave",40.7457121,-73.98194829,17051,"Subscriber","1970",1,"0.733","10016","-4","39.9","-9999","68","0","50","3.5","10","-999","-9999","0","0","0","0","0"
"5392","Monday",566,2014-04-28 16:59:58,2014-04-28 17:09:24,2017,"E 43 St & 2 Ave",40.75022392,-73.97121414,379,"W 31 St & 7 Ave",40.749156,-73.9916,19019,"Subscriber","1961",1,"1.671","10017","32799","30","-9999","28","0","64","9.2","10","-999","-9999","0","0","0","0","0"
"5393","Wednesday",286,2014-04-02 16:00:00,2014-04-02 16:04:46,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,478,"11 Ave & W 41 St",40.76030096,-73.99884222,20013,"Subscriber","1969",1,"0.698","10036","-14","39.9","-9999","68","0","50","3.5","10","-999","-9999","0","0","0","0","0"
"5394","Friday",286,2014-04-04 14:28:43,2014-04-04 14:33:29,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,478,"11 Ave & W 41 St",40.76030096,-73.99884222,16700,"Subscriber","1969",1,"0.698","10036","-14","34","-9999","71","0","43","9.2","10","37.7","-9999","0","0","0","0","0"
"5395","Friday",267,2014-04-18 13:13:51,2014-04-18 13:18:18,3002,"South End Ave & Liberty St",40.711512,-74.015756,147,"Greenwich St & Warren St",40.71542197,-74.01121978,14948,"Subscriber","1977",1,"0.753","10280","32785","28","-9999","53","0","44.1","6.9","10","40.1","-9999","0","0","0","0","0"
"5396","Friday",291,2014-04-25 16:57:06,2014-04-25 17:01:57,3002,"South End Ave & Liberty St",40.711512,-74.015756,319,"Park Pl & Church St",40.71336124,-74.00937622,14779,"Subscriber","1959",1,"0.745","10280","32801","21.9","-9999","27","0","55.9","3.5","10","-999","-9999","0","0","0","0","0"
"5397","Friday",79,2014-04-18 13:10:29,2014-04-18 13:11:48,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,19890,"Subscriber","1988",1,"0.335","10012","8","28","-9999","53","0","44.1","6.9","10","40.1","-9999","0","0","0","0","0"
"5398","Wednesday",139,2014-04-23 13:28:37,2014-04-23 13:30:56,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,19701,"Subscriber","1984",1,"0.525","10017","-32828","34","-9999","44","0","55.9","8.1","10","-999","-9999","0","0","0","0","0"
"5399","Thursday",403,2014-04-10 12:10:47,2014-04-10 12:17:30,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,20761,"Subscriber","1975",1,"1.116","10017","-32828","19","-9999","24","0","55","4.6","10","-999","-9999","0","0","0","0","0"
"5400","Monday",371,2014-04-07 09:50:24,2014-04-07 09:56:35,157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,2000,"Front St & Washington St",40.70255088,-73.98940236,17807,"Subscriber","1980",1,"1.07","11201","2","32","-9999","58","0","46","9.2","2.5","41.4","-9999","0","0","0","0","0"
"5403","Thursday",447,2014-04-17 14:16:01,2014-04-17 14:23:28,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,21221,"Subscriber","1959",1,"1.441","10035","32791","25","-9999","44","0","46","8.1","10","41.9","-9999","0","0","0","0","0"
"5404","Friday",313,2014-04-04 10:23:12,2014-04-04 10:28:25,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,465,"Broadway & W 41 St",40.75513557,-73.98658032,15062,"Subscriber","1978",1,"0.941","10016","0","36","-9999","76","0","43","8.1","10","38.2","-9999","0","0","0","0","0"
"5405","Thursday",819,2014-04-03 15:32:00,2014-04-03 15:45:39,195,"Liberty St & Broadway",40.70905623,-74.01043382,428,"E 3 St & 1 Ave",40.72467721,-73.98783413,20246,"Subscriber","1979",1,"2.302","10005","32787","17.1","-9999","18","0","62.1","0","10","-999","-9999","0","0","0","0","0"
"5407","Friday",139,2014-04-18 13:45:08,2014-04-18 13:47:27,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,403,"E 2 St & 2 Ave",40.72502876,-73.99069656,16273,"Subscriber","1984",1,"0.636","10003","-3","28","-9999","53","0","44.1","6.9","10","40.1","-9999","0","0","0","0","0"
"5409","Wednesday",156,2014-04-30 12:49:37,2014-04-30 12:52:13,251,"Mott St & Prince St",40.72317958,-73.99480012,229,"Great Jones St",40.72743423,-73.99379025,21356,"Subscriber","1979",1,"0.406","10012","4","43","0.04","93","0","45","5.8","1.5","41.8","-9999","0","1","0","0","0"
"5412","Friday",151,2014-04-18 10:30:01,2014-04-18 10:32:32,252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,335,"Washington Pl & Broadway",40.72903917,-73.99404649,18546,"Subscriber","1981",1,"0.538","10011","20","27","-9999","60","0","39.9","8.1","10","34.5","-9999","0","0","0","0","0"
"5413","Tuesday",212,2014-04-29 09:48:03,2014-04-29 09:51:35,257,"Lispenard St & Broadway",40.71939226,-74.00247214,249,"Harrison St & Hudson St",40.71870987,-74.0090009,16533,"Subscriber","1977",1,"0.815","10013","2","36","-9999","63","0","48","8.1","10","-999","-9999","0","0","0","0","0"
"5414","Monday",192,2014-04-07 13:03:56,2014-04-07 13:07:08,265,"Stanton St & Chrystie St",40.72229346,-73.99147535,361,"Allen St & Hester St",40.71605866,-73.99190759,16521,"Subscriber","1985",1,"0.671","10002","1","24.1","-9999","35","0","51.1","6.9","10","-999","-9999","0","0","0","0","0"
"5416","Wednesday",199,2014-04-23 15:21:47,2014-04-23 15:25:06,268,"Howard St & Centre St",40.71910537,-73.99973337,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,15914,"Subscriber","1971",1,"0.552","10013","12","33.1","-9999","40","0","57","-9999","10","-999","-9999","0","0","0","0","0"
"5417","Friday",240,2014-04-18 10:56:01,2014-04-18 11:00:01,271,"Ashland Pl & Hanson Pl",40.68528172,-73.97805813,323,"Lawrence St & Willoughby St",40.69236178,-73.98631746,21266,"Subscriber","1993",1,"0.754","11217","-4","27","-9999","60","0","39.9","8.1","10","34.5","-9999","0","0","0","0","0"
"5418","Thursday",223,2014-04-10 16:07:30,2014-04-10 16:11:13,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,15153,"Subscriber","1970",1,"0.902","10003","-12","24.1","-9999","28","0","57","8.1","10","-999","-9999","0","0","0","0","0"
"5419","Thursday",223,2014-04-17 15:13:46,2014-04-17 15:17:29,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,16824,"Subscriber","1970",1,"0.902","10003","-12","25","-9999","41","0","48","5.8","10","-999","-9999","0","0","0","0","0"
"5420","Friday",277,2014-04-04 11:18:11,2014-04-04 11:22:48,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,15785,"Subscriber","1970",1,"1.538","10153","0","33.1","-9999","65","0","44.1","12.7","10","37.7","-9999","0","0","0","0","0"
"5421","Monday",489,2014-04-14 13:51:05,2014-04-14 13:59:14,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,474,"5 Ave & E 29 St",40.7451677,-73.98683077,18896,"Subscriber","1962",1,"1.413","10011","19","52","-9999","49","0","72","-9999","10","-999","-9999","0","0","0","0","0"
"5426","Tuesday",175,2014-04-22 16:21:14,2014-04-22 16:24:09,285,"Broadway & E 14 St",40.73454567,-73.99074142,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,15068,"Subscriber","1971",1,"0.594","10003","-18","45","-9999","42","0","69.1","5.8","10","-999","-9999","0","0","0","0","0"
"5427","Thursday",188,2014-04-10 09:17:42,2014-04-10 09:20:50,285,"Broadway & E 14 St",40.73454567,-73.99074142,229,"Great Jones St",40.72743423,-73.99379025,17070,"Subscriber","1983",1,"0.705","10003","-14","17.1","-9999","27","0","50","6.9","10","-999","-9999","0","0","0","0","0"
"5428","Tuesday",216,2014-04-29 13:54:39,2014-04-29 13:58:15,285,"Broadway & E 14 St",40.73454567,-73.99074142,252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,20996,"Subscriber","1981",1,"0.643","10003","-14","36","-9999","61","0","48.9","9.2","10","-999","-9999","0","0","0","0","0"
"5429","Wednesday",185,2014-04-09 13:06:05,2014-04-09 13:09:10,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,16146,"Subscriber","1984",1,"0.475","10003","-41","26.1","-9999","30","0","57.9","5.8","10","-999","-9999","0","0","0","0","0"
"5430","Wednesday",383,2014-04-02 12:30:21,2014-04-02 12:36:44,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,379,"W 31 St & 7 Ave",40.749156,-73.9916,20802,"Subscriber","1995",1,"1.771","10003","-20","36","-9999","63","0","48","3.5","10","-999","-9999","0","0","0","0","0"
"5431","Friday",257,2014-04-25 11:53:26,2014-04-25 11:57:43,301,"E 2 St & Avenue B",40.72217444,-73.98368779,229,"Great Jones St",40.72743423,-73.99379025,19977,"Subscriber","1982",1,"0.69","10009","12","19.9","-9999","24","0","57","8.1","10","-999","-9999","0","0","0","0","0"
"5432","Wednesday",171,2014-04-16 15:05:41,2014-04-16 15:08:32,304,"Broadway & Battery Pl",40.70463334,-74.01361706,363,"West Thames St",40.70834698,-74.01713445,15297,"Subscriber","1979",1,"0.752","10003","0","15.1","-9999","29","0","46","-9999","10","-999","-9999","0","0","0","0","0"
"5433","Monday",208,2014-04-21 09:14:31,2014-04-21 09:17:59,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,417,"Barclay St & Church St",40.71291224,-74.01020234,18659,"Subscriber","1990",1,"0.689","10013","-32777","30.9","-9999","50","0","48.9","4.6","10","-999","-9999","0","0","0","0","0"
"5434","Friday",205,2014-04-11 16:36:46,2014-04-11 16:40:11,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,463,"9 Ave & W 16 St",40.74206539,-74.00443172,19172,"Subscriber","1968",1,"0.554","10011","7","41","-9999","35","0","70","6.9","10","-999","-9999","0","0","0","0","0"
"5435","Monday",464,2014-04-28 16:46:45,2014-04-28 16:54:29,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,16311,"Subscriber","1978",1,"1.935","10019","0","30","-9999","28","0","64","9.2","10","-999","-9999","0","0","0","0","0"
"5436","Tuesday",308,2014-04-15 12:55:59,2014-04-15 13:01:07,359,"E 47 St & Park Ave",40.75510267,-73.97498696,173,"Broadway & W 49 St",40.76064679,-73.98442659,16820,"Subscriber","1978",1,"0.715","10035","0","55.9","0.04","90","0","59","10.4","3","-999","-9999","0","1","0","0","0"
"5437","Thursday",393,2014-04-17 10:37:41,2014-04-17 10:44:14,359,"E 47 St & Park Ave",40.75510267,-73.97498696,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,18525,"Subscriber","1967",1,"0.914","10035","32803","24.1","-9999","51","0","41","8.1","10","35.8","-9999","0","0","0","0","0"
"5438","Friday",303,2014-04-25 11:14:52,2014-04-25 11:19:55,361,"Allen St & Hester St",40.71605866,-73.99190759,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,16048,"Subscriber","1981",1,"1.228","10002","-2","19.9","-9999","24","0","57","8.1","10","-999","-9999","0","0","0","0","0"
"5439","Monday",208,2014-04-28 09:18:55,2014-04-28 09:22:23,362,"Broadway & W 37 St",40.75172632,-73.98753523,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,19362,"Subscriber","1969",1,"0.456","10018","32828","34","-9999","54","0","50","4.6","10","-999","-9999","0","0","0","0","0"
"5440","Thursday",281,2014-04-10 13:53:43,2014-04-10 13:58:24,362,"Broadway & W 37 St",40.75172632,-73.98753523,444,"Broadway & W 24 St",40.7423543,-73.98915076,14560,"Subscriber","1983",1,"0.653","10018","32804","21.9","-9999","26","0","57","9.2","10","-999","-9999","0","0","0","0","0"
"5441","Monday",197,2014-04-28 09:01:05,2014-04-28 09:04:22,379,"W 31 St & 7 Ave",40.749156,-73.9916,474,"5 Ave & E 29 St",40.7451677,-73.98683077,17838,"Subscriber","1968",1,"0.487","10001","4","34","-9999","54","0","50","4.6","10","-999","-9999","0","0","0","0","0"
"5442","Wednesday",193,2014-04-16 09:44:35,2014-04-16 09:47:48,397,"Fulton St & Clermont Ave",40.68415748,-73.96922273,271,"Ashland Pl & Hanson Pl",40.68528172,-73.97805813,21152,"Subscriber","1981",1,"0.716","11238","8","16","-9999","50","0","33.1","9.2","10","25.5","-9999","0","0","0","0","0"
"5444","Wednesday",468,2014-04-02 13:04:20,2014-04-02 13:12:08,402,"Broadway & E 22 St",40.7403432,-73.98955109,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,14577,"Subscriber","1989",1,"1.417","10010","-15","37","-9999","66","0","48","0","10","-999","-9999","0","0","0","0","0"
"5445","Wednesday",266,2014-04-09 14:49:36,2014-04-09 14:54:02,402,"Broadway & E 22 St",40.7403432,-73.98955109,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,18383,"Subscriber","1977",1,"1.101","10010","-9","26.1","-9999","28","0","59","10.4","10","-999","-9999","0","0","0","0","0"
"5446","Thursday",204,2014-04-24 15:38:21,2014-04-24 15:41:45,404,"9 Ave & W 14 St",40.7405826,-74.00550867,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,15417,"Subscriber","1980",1,"0.726","10014","2","12.9","-9999","15","0","61","6.9","10","-999","-9999","0","0","0","0","0"
"5447","Thursday",232,2014-04-03 16:54:31,2014-04-03 16:58:23,404,"9 Ave & W 14 St",40.7405826,-74.00550867,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,16653,"Subscriber","1988",1,"0.724","10014","0","18","-9999","15","0","66.9","0","10","-999","-9999","0","0","0","0","0"
"5448","Wednesday",122,2014-04-23 13:14:55,2014-04-23 13:16:57,405,"Washington St & Gansevoort St",40.739323,-74.008119,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,15588,"Subscriber","1986",1,"0.327","10014","2","34","-9999","44","0","55.9","8.1","10","-999","-9999","0","0","0","0","0"
"5449","Wednesday",320,2014-04-23 10:36:56,2014-04-23 10:42:16,405,"Washington St & Gansevoort St",40.739323,-74.008119,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,17167,"Subscriber","1970",1,"0.787","10014","-5","33.1","-9999","49","0","52","11.5","10","-999","-9999","0","0","0","0","0"
"5451","Thursday",133,2014-04-17 09:57:19,2014-04-17 09:59:32,415,"Pearl St & Hanover Square",40.7047177,-74.00926027,304,"Broadway & Battery Pl",40.70463334,-74.01361706,20655,"Subscriber","1984",1,"0.264","10005","0","19.9","-9999","48","0","37.9","12.7","10","30","-9999","0","0","0","0","0"
"5452","Monday",234,2014-04-07 16:46:43,2014-04-07 16:50:37,417,"Barclay St & Church St",40.71291224,-74.01020234,79,"Franklin St & W Broadway",40.71911552,-74.00666661,19120,"Subscriber","1970",1,"0.598","10007","32786","35.1","-9999","57","0","50","-9999","10","-999","-9999","0","0","0","0","0"
"5454","Friday",400,2014-04-18 09:24:39,2014-04-18 09:31:19,417,"Barclay St & Church St",40.71291224,-74.01020234,355,"Bayard St & Baxter St",40.71602118,-73.99974372,18123,"Subscriber","1972",1,"0.97","10007","32784","27","-9999","65","0","37.9","5.8","10","33.5","-9999","0","0","0","0","0"
"5455","Wednesday",171,2014-04-16 16:28:33,2014-04-16 16:31:24,428,"E 3 St & 1 Ave",40.72467721,-73.98783413,445,"E 10 St & Avenue A",40.72740794,-73.98142006,21646,"Subscriber","1970",1,"0.882","10003","-12","17.1","-9999","29","0","48","3.5","10","-999","-9999","0","0","0","0","0"
"5456","Monday",250,2014-04-07 13:16:44,2014-04-07 13:20:54,432,"E 7 St & Avenue A",40.72621788,-73.98379855,335,"Washington Pl & Broadway",40.72903917,-73.99404649,16408,"Subscriber","1986",1,"0.686","10009","29","24.1","-9999","35","0","51.1","6.9","10","-999","-9999","0","0","0","0","0"
"5457","Monday",268,2014-04-07 14:27:13,2014-04-07 14:31:41,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,20858,"Subscriber","1947",1,"1.119","10011","-5","34","-9999","52","0","51.1","11.5","10","-999","-9999","0","0","0","0","0"
"5458","Monday",141,2014-04-21 14:55:21,2014-04-21 14:57:42,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,402,"Broadway & E 22 St",40.7403432,-73.98955109,15733,"Subscriber","1960",1,"0.713","10011","3","21.9","-9999","19","0","64.9","5.8","10","-999","-9999","0","0","0","0","0"
"5459","Thursday",315,2014-04-10 13:15:44,2014-04-10 13:20:59,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,21191,"Subscriber","1961",1,"1.1","10003","-8","21.9","-9999","26","0","57","9.2","10","-999","-9999","0","0","0","0","0"
"5460","Friday",292,2014-04-25 13:02:40,2014-04-25 13:07:32,442,"W 27 St & 7 Ave",40.746647,-73.993915,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,16967,"Subscriber","1974",1,"1.461","10001","-8","21","-9999","21","0","61","5.8","10","-999","-9999","0","0","0","0","0"
"5461","Tuesday",192,2014-04-29 12:39:35,2014-04-29 12:42:47,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,17649,"Subscriber","1991",1,"0.541","10001","-22","36","-9999","63","0","48","13.8","10","-999","-9999","0","0","0","0","0"
"5463","Tuesday",192,2014-04-29 14:23:33,2014-04-29 14:26:45,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,20174,"Subscriber","1990",1,"0.541","10001","-22","35.1","-9999","57","0","50","9.2","10","-999","-9999","0","0","0","0","0"
"5464","Wednesday",177,2014-04-23 11:39:21,2014-04-23 11:42:18,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,509,"9 Ave & W 22 St",40.7454973,-74.00197139,18105,"Subscriber","1984",1,"0.475","10001","-21","34","-9999","52","0","51.1","12.7","10","-999","-9999","0","0","0","0","0"
